"Project","Region","Sample_ID","Year","Month","Day","Site","Zone","Lysimeter","Depth_cm","Sampling_Time","Sampling_Time_Zone","Field_Notes","ic_mgL","ic_uM","ic_flag","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_Conc_Flag","NH3_mgL","NH3_uM","NH3_Conc_Flag","PO4_mgL","PO4_uM","PO4_Conc_Flag","SO4_ppm","SO4_mM","SO4_Conc_flag","Cl_ppm","Cl_mM","Cl_Conc_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_Conc_flag","H2S_cv_flag"
"COMPASS:Synoptic","CB","GWI_202305_TR_LYSC_20CM",2023,5,23,"GWI","TR","C",20,NA,NA,"",45.05,3750.72849887603,"IC checks out of range; IC dups out of range",34.73,2891.51611023229,"NPOC checks out of range",1.019,72.7508977846316,"",0.0094,0.6688,"bdl",0.0812,5.795,"Within_Range",0.0029,0.095,"bdl",500.2833,15.6046,NA,4860.5994,137.1114,NA,8.7831,26.5823,0.6488,2.4408,"Within Range","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_TR_LYSC_45CM",2023,5,23,"GWI","TR","C",45,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,0.5277,"bdl",1.0268,73.3042,"Within_Range",0.013,0.4189,"Within_Range",1282.1768,39.993,NA,7660.9362,216.1054,NA,13.8433,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSA_10CM",2023,5,23,"GWI","UP","A",10,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.8458,15.4974,NA,2642.5607,74.5433,NA,4.7751,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSA_20CM",2023,5,23,"GWI","UP","A",20,NA,NA,"",14.53,1209.72441928232,"IC checks out of range; IC dups out of range",28.82,2399.46715510782,"NPOC checks out of range",0.8315,59.364447014643,"",0.009,0.6453,"bdl",NA,NA,NA,NA,NA,NA,306.4486,9.5586,NA,2120.7175,59.8228,NA,3.8322,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSA_45CM",2023,5,23,"GWI","UP","A",45,NA,NA,"",NA,NA,NA,18.19,1514.445091999,"NPOC checks out of range",0.6729,48.0412945233353,"",0.0138,0.988,"bdl",NA,NA,NA,NA,NA,NA,559.5514,17.4533,NA,3388.0368,95.5723,NA,6.1222,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSB_10CM",2023,5,23,"GWI","UP","B",10,NA,NA,"",4.893,407.376571476147,"IC checks out of range; IC dups out of range",28.99,2413.62084755641,"NPOC checks out of range",0.7714,55.073643327836,"",0.0103,0.7325,"bdl",NA,NA,NA,NA,NA,NA,259.3859,8.0906,NA,1879.8663,53.0287,NA,3.3969,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSB_20CM",2023,5,23,"GWI","UP","B",20,NA,NA,"",12.88,1072.35034551661,"IC checks out of range; IC dups out of range",39.43,3282.82407792857,"NPOC checks out of range",1.032,73.6790250380175,"",0.0089,0.6374,"bdl",NA,NA,NA,NA,NA,NA,455.8807,14.2196,NA,2894.9531,81.663,NA,5.2312,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSB_45CM",2023,5,23,"GWI","UP","B",45,NA,NA,"",28.77,2395.30430438765,"IC checks out of range; IC dups out of range",46.58,3878.11173091333,"NPOC checks out of range",1.188,84.8165520786481,"",0.0561,4.0069,"Within_Range",NA,NA,NA,NA,NA,NA,340.4585,10.6194,NA,2377.3253,67.0614,NA,4.2959,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSC_10CM",2023,5,23,"GWI","UP","C",10,NA,NA,"",14.25,1186.41245524935,"IC checks out of range; IC dups out of range",52.29,4353.50928315711,"NPOC checks out of range",1.468,104.806985228498,"",0.0096,0.6843,"bdl",NA,NA,NA,NA,NA,NA,639.5483,19.9485,NA,3965.9855,111.8755,NA,7.1666,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_UP_LYSC_20CM",2023,5,23,"GWI","UP","C",20,NA,NA,"",23.65,1969.02839064191,"IC checks out of range; IC dups out of range",73.54,6122.72083923071,"NPOC checks out of range",1.804,128.795505008317,"",0.0139,0.9915,"bdl",NA,NA,NA,NA,NA,NA,559.5832,17.4542,NA,4371.8877,123.3255,NA,7.9,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSA_10CM",2023,5,23,"GWI","WC","A",10,NA,NA,"",63.72,5305.13695778869,"IC checks out of range; IC dups out of range",24.65,2052.28540504537,"NPOC checks out of range",1.15,82.103564722597,"",0.0065,0.4671,"bdl",0.1158,8.2704,"Within_Range",0.0033,0.1072,"Within_Range",829.5504,25.8749,NA,8195.033,231.1716,NA,14.8085,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSA_20CM",2023,5,23,"GWI","WC","A",20,NA,NA,"",NA,NA,NA,48.77,4060.44459245691,"NPOC checks out of range",1.793,128.010166563145,"",0.0096,0.685,"bdl",0.2659,18.9858,"Within_Range",0.0039,0.1266,"Within_Range",1361.0362,42.4528,NA,8196.6248,231.2165,NA,14.8113,0.2333,0,0,"Within Range","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSA_45CM",2023,5,23,"GWI","WC","A",45,NA,NA,"",46.1,3838.14836399967,"IC checks out of range; IC dups out of range",34.22,2849.05503288652,"NPOC checks out of range",1.374,98.0959112424768,"",0.0066,0.468,"bdl",0.8288,59.1742,"Within_Range",0.0061,0.1973,"Within_Range",1373.8606,42.8528,NA,9935.0159,280.2543,NA,17.9526,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSB_10CM",2023,5,23,"GWI","WC","B",10,NA,NA,"",66.07,5500.79094163683,"IC checks out of range; IC dups out of range",25.09,2088.9184913829,"NPOC checks out of range",1.221,87.1725674141661,"",0.0152,1.0867,"bdl",0.0779,5.5612,"Within_Range",0.0069,0.222,"Within_Range",971.2816,30.2957,NA,8904.4628,251.1837,NA,16.0904,7.4024,0.3971,5.364,"Within Range","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSB_20CM",2023,5,23,"GWI","WC","B",20,NA,NA,"",60.74,5057.03105486637,"IC checks out of range; IC dups out of range",31.05,2585.13029722754,"NPOC checks out of range",0.06975,4.97975968643578,"blank is ≥ 25% of sample value",0.0254,1.8128,"Within_Range",0.3492,24.9285,"Within_Range",0.0028,0.0909,"bdl",1227.5264,38.2884,NA,9239.3442,260.6303,NA,16.6955,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSB_45CM",2023,5,23,"GWI","WC","B",45,NA,NA,"",47.98,3994.67155107818,"IC checks out of range; IC dups out of range",45.63,3799.01756723004,"NPOC checks out of range",1.521,108.590888646148,"",0.0161,1.1503,"bdl",0.3586,25.6049,"Within_Range",0.003,0.0984,"Within_Range",1376.7938,42.9443,NA,8628.6595,243.4037,NA,15.592,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSC_10CM",2023,5,23,"GWI","WC","C",10,NA,NA,"",70.68,5884.6057780368,"IC checks out of range; IC dups out of range",26.35,2193.82232953126,"NPOC checks out of range",1.174,83.8170304211556,"",0.017,1.2173,"bdl",0.1019,7.2772,"Within_Range",0.0033,0.1071,"Within_Range",958.8118,29.9068,NA,7841.2804,221.1927,NA,14.1692,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","GWI_202305_WC_LYSC_20CM",2023,5,23,"GWI","WC","C",20,NA,NA,"",85.6,7126.80043293647,"IC checks out of range; IC dups out of range",38.11,3172.92481891599,"NPOC checks out of range",1.412,100.808898598528,"",0.0146,1.0418,"bdl",0.4939,35.2643,"Within_Range",0.0032,0.1047,"Within_Range",1411.9603,44.0412,NA,9624.5536,271.4966,NA,17.3916,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SW_A",2023,5,24,"SWH","SW","A",0,NA,NA,"",8.682,722.83739905087,"IC checks out of range; IC dups out of range",5.889,490.300557821997,"NPOC checks out of range",0.4949,35.3330905923594,"",0.1352,9.652,"Within_Range",NA,NA,NA,NA,NA,NA,72.7092,2.2679,NA,466.0788,13.1475,NA,0.8422,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SW_B",2023,5,24,"SWH","SW","B",0,NA,NA,"",8.407,699.941720089918,"IC checks out of range; IC dups out of range",5.881,489.634501706769,"NPOC checks out of range",0.4735,33.805250344478,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5429,1.2334,NA,291.5184,8.2234,NA,0.5268,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SW_C",2023,5,24,"SWH","SW","C",0,NA,NA,"",8.375,697.277495629007,"IC checks out of range; IC dups out of range",6.09,507.035217717093,"NPOC checks out of range",0.6054,43.2221722461394,"",0.1369,9.774,"Within_Range",NA,NA,NA,NA,NA,NA,39.1144,1.22,NA,272.8942,7.698,NA,0.4931,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSA_10CM",2023,5,24,"SWH","SWAMP","A",10,NA,NA,"",43.1,3588.37732078928,"IC checks out of range; IC dups out of range",43.61,3630.83839813504,"NPOC checks out of range",3.206,228.890459565779,"value above cal curve",0.012,0.8595,"bdl",NA,NA,NA,NA,NA,NA,0.925,0.0289,NA,83.4151,2.353,NA,0.1508,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSA_20CM",2023,5,24,"SWH","SWAMP","A",20,NA,NA,"",29.9,2489.38473066356,"IC checks out of range; IC dups out of range",23.04,1918.2416118558,"NPOC checks out of range",2.039,145.57318997337,"",0.0073,0.5208,"bdl",NA,NA,NA,NA,NA,NA,0.1078,0.0034,NA,90.5649,2.5547,NA,0.1637,0.7221,0.0988,13.6767,"Within Range","High CV"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSA_45CM",2023,5,24,"SWH","SWAMP","A",45,NA,NA,"",32.17,2678.37815335942,"IC checks out of range; IC dups out of range",14.45,1203.06385813005,"NPOC checks out of range",1.562,111.518059214519,"",0.0079,0.5665,"bdl",NA,NA,NA,NA,NA,NA,0.0364,0.0011,NA,79.9109,2.2542,NA,0.1444,3.1195,0.1454,4.6597,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSB_10CM",2023,5,24,"SWH","SWAMP","B",10,NA,NA,"",NA,NA,NA,132.8,11056.53151278,"NPOC checks out of range; value above cal curve",4.827,344.620788622588,"value above cal curve",0.0588,4.1953,"Within_Range",NA,NA,NA,NA,NA,NA,0.3694,0.0115,NA,39.5784,1.1165,NA,0.0715,0.6173,0.0494,7.9986,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSB_20CM",2023,5,24,"SWH","SWAMP","B",20,NA,NA,"",36.77,3061.36041961535,"IC checks out of range; IC dups out of range",52.21,4346.84872200483,"NPOC checks out of range",1.866,133.221958062927,"",0.023,1.6436,"bdl",NA,NA,NA,NA,NA,NA,0.1088,0.0034,NA,26.3485,0.7433,NA,0.0476,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSB_45CM",2023,5,24,"SWH","SWAMP","B",45,NA,NA,"",31.67,2636.74964615769,"IC checks out of range; IC dups out of range",5.2,432.93647489801,"NPOC checks out of range",1.389,99.1668273040759,"",0.0013,0.0941,"bdl",NA,NA,NA,NA,NA,NA,0.28,0.0087,NA,113.1482,3.1918,NA,0.2045,4.1903,0.2644,6.3092,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSC_10CM",2023,5,24,"SWH","SWAMP","C",10,NA,NA,"",12.9,1074.01548580468,"IC checks out of range; IC dups out of range",14.06,1170.5936225127,"NPOC checks out of range",1.412,100.808898598528,"",0.0061,0.4383,"bdl",NA,NA,NA,NA,NA,NA,10.5164,0.328,NA,68.3732,1.9287,NA,0.1236,3.2359,0.0988,3.0518,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSC_20CM",2023,5,24,"SWH","SWAMP","C",20,NA,NA,"",21.48,1788.3606693864,"IC checks out of range; IC dups out of range",16.64,1385.39671967363,"NPOC checks out of range",1.06,75.6780683530025,"",0.0085,0.6064,"bdl",NA,NA,NA,NA,NA,NA,2.9596,0.0923,NA,31.3645,0.8848,NA,0.0567,9.8232,0.3149,3.2055,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_SWAMP_LYSC_45CM",2023,5,24,"SWH","SWAMP","C",45,NA,NA,"",24.69,2055.61568562151,"IC checks out of range; IC dups out of range",18.33,1526.10107401549,"NPOC checks out of range",1.287,91.8845980852021,"",0.012,0.8587,"bdl",NA,NA,NA,NA,NA,NA,1.2593,0.0393,NA,19.0912,0.5385,NA,0.0345,48.8812,4.1608,8.512,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSA_10CM",2023,5,24,"SWH","TR","A",10,NA,NA,"",42.67,3552.57680459579,"IC checks out of range; IC dups out of range",57.23,4764.79893431022,"NPOC checks out of range",2.291,163.564579808235,"",0.0192,1.372,"bdl",NA,NA,NA,NA,NA,NA,10.7976,0.3368,NA,300.7515,8.4838,NA,0.5435,0.4777,0.0494,10.3373,"Within Range","High CV"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSA_20CM",2023,5,24,"SWH","TR","A",20,NA,NA,"",35.19,2929.81433685788,"IC checks out of range; IC dups out of range",20.46,1703.43851469486,"NPOC checks out of range",2.251,160.70880364397,"",0.0126,0.8962,"bdl",NA,NA,NA,NA,NA,NA,1.1559,0.0361,NA,262.0045,7.3908,NA,0.4735,9.0085,0.1613,1.7901,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSA_45CM",2023,5,24,"SWH","TR","A",45,NA,NA,"",38.14,3175.4225293481,"IC checks out of range; IC dups out of range",15.96,1328.78194987928,"NPOC checks out of range",2.362,168.633582499804,"",0.0071,0.5101,"bdl",NA,NA,NA,NA,NA,NA,1.8433,0.0575,NA,311.9145,8.7987,NA,0.5637,44.5285,2.0267,4.5514,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSB_10CM",2023,5,24,"SWH","TR","B",10,NA,NA,"",15.07,1254.68320706019,"IC checks out of range; IC dups out of range",12.13,1009.90758471401,"NPOC checks out of range",0.6374,45.5067931775507,"",0.0147,1.0487,"bdl",NA,NA,NA,NA,NA,NA,26.485,0.8261,NA,268.7086,7.5799,NA,0.4856,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSB_20CM",2023,5,24,"SWH","TR","B",20,NA,NA,"",34.67,2886.52068936808,"IC checks out of range; IC dups out of range",19.88,1655.14944634085,"NPOC checks out of range",1.259,89.8855547702171,"",0.0098,0.6997,"bdl",NA,NA,NA,NA,NA,NA,2.9438,0.0918,NA,282.0825,7.9572,NA,0.5097,19.9718,1.7835,8.9301,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSB_45CM",2023,5,24,"SWH","TR","B",45,NA,NA,"",44.96,3743.23536757972,"IC checks out of range; IC dups out of range",18.68,1555.2410290567,"NPOC checks out of range",2.92,208.47165999129,"",0.011,0.7882,"bdl",NA,NA,NA,NA,NA,NA,0.6961,0.0217,NA,460.6917,12.9955,NA,0.8325,72.9608,4.3946,6.0232,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSC_10CM",2023,5,24,"SWH","TR","C",10,NA,NA,"",14.97,1246.35750561985,"IC checks out of range; IC dups out of range",8.638,719.174090417118,"NPOC checks out of range",0.5642,40.2807227969472,"",0.0224,1.5979,"bdl",NA,NA,NA,NA,NA,NA,41.1769,1.2844,NA,362.3567,10.2216,NA,0.6548,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSC_20CM",2023,5,24,"SWH","TR","C",20,NA,NA,"",22.59,1880.77595537424,"IC checks out of range; IC dups out of range",11.24,935.80884189493,"NPOC checks out of range",0.8795,62.7913784117601,"",0.016,1.1432,"bdl",NA,NA,NA,NA,NA,NA,25.7416,0.8029,NA,300.485,8.4763,NA,0.543,0.2333,0.0988,42.3373,"Within Range","High CV"
"COMPASS:Synoptic","CB","SWH_202305_TR_LYSC_45CM",2023,5,24,"SWH","TR","C",45,NA,NA,"",38.81,3231.20472899842,"IC checks out of range; IC dups out of range",17.34,1443.67662975606,"NPOC checks out of range",2.483,177.272305396703,"",0.0102,0.7313,"bdl",NA,NA,NA,NA,NA,NA,0.6546,0.0204,NA,381.9195,10.7735,NA,0.6902,86.822,2.6249,3.0233,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSA_10CM",2023,5,24,"SWH","UP","A",10,NA,NA,"",NA,NA,NA,101.3,8433.93555907085,"NPOC checks out of range; value above cal curve",1.834,130.937337131516,"",0.0149,1.0653,"bdl",NA,NA,NA,NA,NA,NA,3.6309,0.1133,NA,4.7325,0.1335,NA,0.0086,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSA_20CM",2023,5,24,"SWH","UP","A",20,NA,NA,"",21.86,1819.99833485971,"IC checks out of range; IC dups out of range",56.32,4689.03505120306,"NPOC checks out of range",1.124,80.2473102158253,"",0.0156,1.1152,"bdl",NA,NA,NA,NA,NA,NA,20.1577,0.6287,NA,13.0425,0.3679,NA,0.0236,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSA_45CM",2023,5,24,"SWH","UP","A",45,NA,NA,"",35.4,2947.29830988261,"IC checks out of range; IC dups out of range",114,9491.29964199484,"NPOC checks out of range; value above cal curve",1.318,94.0978246125069,"",0.0079,0.5617,"bdl",NA,NA,NA,NA,NA,NA,21.4853,0.6702,NA,4.4029,0.1242,NA,0.008,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSB_10CM",2023,5,24,"SWH","UP","B",10,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263,1.877,"Within_Range",NA,NA,NA,NA,NA,NA,10.2016,0.3182,NA,9.8772,0.2786,NA,0.0179,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSB_20CM",2023,5,24,"SWH","UP","B",20,NA,NA,"",NA,NA,NA,77,6410.79010906669,"NPOC checks out of range",1.269,90.5994988112832,"",0.009,0.6431,"bdl",NA,NA,NA,NA,NA,NA,15.8897,0.4956,NA,5.2152,0.1471,NA,0.0094,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSB_45CM",2023,5,24,"SWH","UP","B",45,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086,0.6144,"bdl",NA,NA,NA,NA,NA,NA,27.7212,0.8647,NA,8.2705,0.2333,NA,0.015,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSC_10CM",2023,5,24,"SWH","UP","C",10,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4036,0.3557,NA,14.7441,0.4159,NA,0.0267,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSC_20CM",2023,5,24,"SWH","UP","C",20,NA,NA,"",NA,NA,NA,82.37,6857.88027641329,"NPOC checks out of range",2.267,161.851114109676,"",0.016,1.1427,"bdl",NA,NA,NA,NA,NA,NA,26.4198,0.8241,NA,11.8243,0.3335,NA,0.0214,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_UP_LYSC_45CM",2023,5,24,"SWH","UP","C",45,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088,0.6293,"bdl",NA,NA,NA,NA,NA,NA,25.0282,0.7807,NA,8.9026,0.2511,NA,0.0161,0,0,0,"bdl","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSA_10CM",2023,5,24,"SWH","WC","A",10,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081,0.5769,"bdl",NA,NA,NA,NA,NA,NA,0.4183,0.013,NA,262.2728,7.3984,NA,0.474,7.2395,0.6259,8.6453,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSA_20CM",2023,5,24,"SWH","WC","A",20,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,0.8297,"bdl",NA,NA,NA,NA,NA,NA,2.1648,0.0675,NA,968.753,27.3273,NA,1.7506,10.568,0.2793,2.643,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSA_45CM",2023,5,24,"SWH","WC","A",45,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081,0.5778,"bdl",NA,NA,NA,NA,NA,NA,0,0,NA,258.2436,7.2847,NA,0.4667,11.3362,0.9701,8.5576,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSB_10CM",2023,5,24,"SWH","WC","B",10,NA,NA,"",NA,NA,NA,12.19,1014.90300557822,"NPOC checks out of range",0.6204,44.2930883077384,"",0.0093,0.6648,"bdl",NA,NA,NA,NA,NA,NA,0,0,NA,208.0509,5.8689,NA,0.376,6.6343,0.1757,2.6489,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSB_20CM",2023,5,24,"SWH","WC","B",20,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069,0.4909,"bdl",NA,NA,NA,NA,NA,NA,0.2229,0.007,NA,399.6806,11.2745,NA,0.7222,11.4293,1.0127,8.8608,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSB_45CM",2023,5,24,"SWH","WC","B",45,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2425,0.0076,NA,311.6701,8.7918,NA,0.5632,6.2852,0.33,5.2505,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSC_10CM",2023,5,24,"SWH","WC","C",10,NA,NA,"",45.37,3777.37074348514,"IC checks out of range; IC dups out of range",10.67,888.352343684955,"NPOC checks out of range",0.4873,34.7904931211492,"",0.0107,0.7648,"bdl",NA,NA,NA,NA,NA,NA,0.9558,0.0298,NA,191.2575,5.3951,NA,0.3456,11.5224,0.9933,8.6205,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSC_20CM",2023,5,24,"SWH","WC","C",20,NA,NA,"",NA,NA,NA,10.9,907.501456997752,"NPOC checks out of range",0.4811,34.3478478156882,"",0.0126,0.9016,"bdl",NA,NA,NA,NA,NA,NA,0.4182,0.013,NA,375.1654,10.5829,NA,0.6779,8.8572,0.3456,3.9023,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202305_WC_LYSC_45CM",2023,5,24,"SWH","WC","C",45,NA,NA,"",68.39,5693.94721505287,"IC checks out of range; IC dups out of range",10.04,835.900424610773,"NPOC checks out of range",0.4914,35.0832101779863,"",0.0054,0.3826,"bdl",NA,NA,NA,NA,NA,NA,1.8259,0.057,NA,522.1953,14.7305,NA,0.9436,12.3836,1.7776,14.3542,"Within Range","High CV"
"COMPASS:Synoptic","CB","SWH_202306_SW_A",2023,6,21,"SWH","SW","A",0,NA,NA,"",9.295,773.873948880193,"",NA,NA,NA,NA,NA,NA,0.0772,5.5143,"Within_Range",0.0064,0.4569,"bdl",0.0095,0.3067,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS:Synoptic","CB","SWH_202306_SW_B",2023,6,21,"SWH","SW","B",0,NA,NA,"",9.185,764.715677295812,"",NA,NA,NA,NA,NA,NA,0.076,5.4294,"Within_Range",0.0095,0.6798,"bdl",0.008,0.2584,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS:Synoptic","CB","SWH_202306_SW_C",2023,6,21,"SWH","SW","C",0,NA,NA,"",9.106,758.138373157939,"",NA,NA,NA,NA,NA,NA,0.073,5.2136,"Within_Range",0.013,0.9295,"bdl",0.0078,0.2527,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSA_10CM",2023,6,21,"SWH","SWAMP","A",10,NA,NA,"",21.41,1782.53267837815,"",23.26,1936.55815502456,"NPOC checks out of range",2.627,187.553099588054,"",0.0049,0.3473,"bdl",1.4214,101.4827,"Within_Range",0.034,1.0982,"Within_Range",24.3114,0.7583,NA,267.9499,7.5585,NA,0.4842,5.5333,0.5495,9.9311,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSA_20CM",2023,6,21,"SWH","SWAMP","A",20,NA,NA,"",33.72,2807.42652568479,"",17.85,1486.13770710182,"NPOC checks out of range",2.161,154.283307274376,"",0.0022,0.1589,"bdl",1.1266,80.4318,"Within_Range",0.0295,0.9523,"Within_Range",11.3858,0.3551,NA,184.5417,5.2057,NA,0.3335,12.7083,0.1691,1.3305,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSA_45CM",2023,6,21,"SWH","SWAMP","A",45,NA,NA,"",28.78,2396.13687453168,"",12.23,1018.23328615436,"NPOC checks out of range",1.538,109.80459351596,"",0.0015,0.1106,"bdl",0.7507,53.5951,"Within_Range",0.0095,0.307,"Within_Range",4.3411,0.1354,NA,123.8195,3.4928,NA,0.2238,9.6577,0.2571,2.6623,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSB_10CM",2023,6,21,"SWH","SWAMP","B",10,NA,NA,"",18.1,1506.95196070269,"",54.44,4532.51186412455,"NPOC checks out of range",2.569,183.412224149871,"",0.0112,0.7965,"bdl",0.3349,23.9096,"Within_Range",0.0722,2.3321,"Within_Range",9.8276,0.3065,NA,152.7087,4.3077,NA,0.276,0.0455,0.0643,141.4214,"Within Range","High CV"
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSB_20CM",2023,6,21,"SWH","SWAMP","B",20,NA,NA,"",26.69,2222.12971442844,"",33,2747.4814753143,"NPOC checks out of range",1.854,132.365225213648,"",0.0069,0.4934,"bdl",0.4688,33.4701,"Within_Range",0.0681,2.1985,"Within_Range",4.4472,0.1387,NA,104.4997,2.9478,NA,0.1889,15.1732,1.3199,8.6989,"Within Range","Within Range"
"COMPASS:Synoptic","CB","SWH_202306_SWAMP_LYSB_45CM",2023,6,21,"SWH","SWAMP","B",45,NA,NA,"",22.53,1875.78053451003,"",6.256,520.855882108068,"NPOC checks out of range",1.306,93.2410917632276,"",0.0039,0.2774,"bdl",0.8099,57.8225,"Within_Range",0.0066,0.2141,"Within_Range",4.5955,0.1433,NA,147.5089,4.161,NA,0.2666,12.867,1.6049,12.473,"Within Range","High CV"
