"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","TIMESTAMP","TZ","SN","MODEL"
"DATA",1759140559,663127899,547,256,NA,NA,NA,NA,101.659,24.542,101.635,46.4675,0,0,24.7839,-16000,0,23.7819,146,2025-09-29 06:09:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140560,662797927,551,256,NA,NA,NA,NA,101.659,24.5597,101.634,46.4682,0,0,24.8049,-16000,0,23.7811,175,2025-09-29 06:09:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140561,662797927,555,256,NA,NA,NA,NA,101.659,24.5774,101.634,46.4686,0,0,24.8262,-16000,0,23.7808,185,2025-09-29 06:09:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140562,662797927,559,256,NA,NA,NA,NA,101.658,24.5948,101.634,46.469,0,0,24.8477,-16000,0,23.7819,150,2025-09-29 06:09:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140563,662797927,563,256,NA,NA,NA,NA,101.659,24.6127,101.633,46.4693,0,0,24.8695,-16000,0,23.7819,190,2025-09-29 06:09:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140564,662797927,567,256,NA,NA,NA,NA,101.659,24.6304,101.634,46.4697,0,0,24.8905,-16000,0,23.7808,190,2025-09-29 06:09:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140565,662797927,571,256,NA,NA,NA,NA,101.659,24.6481,101.633,46.4704,0,0,24.9116,-16000,0,23.7819,178,2025-09-29 06:09:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140566,662797927,575,256,NA,NA,NA,NA,101.659,24.666,101.633,46.4706,0,0,24.9326,-16000,0,23.7815,136,2025-09-29 06:09:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140567,662797927,579,256,NA,NA,NA,NA,101.661,24.6828,101.633,46.4712,0,0,24.9522,-16000,0,23.7835,186,2025-09-29 06:09:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140568,662465095,583,256,NA,NA,NA,NA,101.659,24.7004,101.632,46.4713,0,0,24.9734,-16000,0,23.7835,170,2025-09-29 06:09:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140569,662465095,587,256,NA,NA,NA,NA,101.659,24.7182,101.632,46.4719,0,0,24.9946,-16000,0,23.7835,194,2025-09-29 06:09:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140570,662465095,591,256,NA,NA,NA,NA,101.659,24.7361,101.632,46.4725,0,0,25.0158,-16000,0,23.7835,156,2025-09-29 06:09:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140571,662465095,595,256,NA,NA,NA,NA,101.659,24.7539,101.632,46.4726,0,0,25.0375,-16000,0,23.7835,171,2025-09-29 06:09:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140572,662465095,599,256,NA,NA,NA,NA,101.659,24.7713,101.633,46.4734,0,0,25.0587,-16000,0,23.7835,176,2025-09-29 06:09:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140573,662465095,603,256,NA,NA,NA,NA,101.661,24.7891,101.632,46.4737,0,0,25.0797,-16000,0,23.7835,169,2025-09-29 06:09:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140574,662465095,607,256,NA,NA,NA,NA,101.661,24.8065,101.632,46.4741,0,0,25.1009,-16000,0,23.7835,151,2025-09-29 06:09:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140575,662137985,611,256,NA,NA,NA,NA,101.661,24.8229,101.632,46.4741,0,0,25.1202,-16000,0,23.7815,147,2025-09-29 06:09:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140576,662137985,615,256,NA,NA,NA,NA,101.66,24.8408,101.632,46.4745,0,0,25.141,-16000,0,23.7815,60,2025-09-29 06:09:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140577,662137985,619,256,NA,NA,NA,NA,101.661,24.8591,101.632,46.4749,0,0,25.162,-16000,0,23.7811,121,2025-09-29 06:09:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140578,662137985,623,256,NA,NA,NA,NA,101.66,24.8768,101.632,46.475,0,0,25.1829,-16000,0,23.7819,86,2025-09-29 06:09:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140579,662137985,627,256,NA,NA,NA,NA,101.661,24.8948,101.632,46.4756,0,0,25.2047,-16000,0,23.7819,188,2025-09-29 06:09:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140580,662137985,631,256,NA,NA,NA,NA,101.662,24.9123,101.631,46.476,0,0,25.2257,-16000,0,23.7819,103,2025-09-29 06:09:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140581,662137985,635,256,NA,NA,NA,NA,101.661,24.9299,101.631,46.4763,0,0,25.2467,-16000,0,23.7819,176,2025-09-29 06:09:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140582,662137985,639,256,NA,NA,NA,NA,101.662,24.9477,101.631,46.4771,0,0,25.2676,-16000,0,23.7815,178,2025-09-29 06:09:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140583,661807060,643,256,NA,NA,NA,NA,101.661,24.9654,101.631,46.4772,0,0,25.2883,-16000,0,23.7819,163,2025-09-29 06:09:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140584,661807060,647,256,NA,NA,NA,NA,101.661,24.9817,101.631,46.4778,0,0,25.3076,-16000,0,23.7839,173,2025-09-29 06:09:44,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140585,661807060,651,256,NA,NA,NA,NA,101.662,24.9995,101.631,46.4784,0,0,25.3282,-16000,0,23.7835,170,2025-09-29 06:09:45,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140586,661807060,655,256,NA,NA,NA,NA,101.663,25.0171,101.63,46.4787,0,0,25.3491,-16000,0,23.7835,111,2025-09-29 06:09:46,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140587,661807060,659,256,NA,NA,NA,NA,101.662,25.0358,101.63,46.4793,0,0,25.3706,-16000,0,23.7835,119,2025-09-29 06:09:47,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140588,661807060,663,256,NA,NA,NA,NA,101.662,25.0538,101.629,46.4796,0,0,25.3917,-16000,0,23.7835,179,2025-09-29 06:09:48,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140589,661807060,667,256,NA,NA,NA,NA,101.662,25.0714,101.628,46.48,0,0,25.4125,-16000,0,23.7835,62,2025-09-29 06:09:49,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140590,661474943,671,256,NA,NA,NA,NA,101.662,25.0888,101.63,46.4806,0,0,25.4335,-16000,0,23.7835,113,2025-09-29 06:09:50,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140591,661474943,675,256,NA,NA,NA,NA,101.662,25.1068,101.629,46.4809,0,0,25.4542,-16000,0,23.7831,165,2025-09-29 06:09:51,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140592,661474943,679,256,NA,NA,NA,NA,101.663,25.1231,101.628,46.4815,0,0,25.4733,-16000,0,23.7811,160,2025-09-29 06:09:52,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140593,661474943,683,256,NA,NA,NA,NA,101.663,25.1407,101.629,46.4815,0,0,25.4941,-16000,0,23.7815,168,2025-09-29 06:09:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140594,661474943,687,256,NA,NA,NA,NA,101.662,25.1583,101.629,46.4822,0,0,25.515,-16000,0,23.7811,117,2025-09-29 06:09:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140595,661474943,691,256,NA,NA,NA,NA,101.664,25.1762,101.629,46.4822,0,0,25.5358,-16000,0,23.7808,179,2025-09-29 06:09:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140596,661474943,695,256,NA,NA,NA,NA,101.662,25.1945,101.628,46.4822,0,0,25.5572,-16000,0,23.7811,177,2025-09-29 06:09:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140597,661474943,699,256,NA,NA,NA,NA,101.663,25.2126,101.628,46.4822,0,0,25.5779,-16000,0,23.7811,185,2025-09-29 06:09:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140598,661143064,703,256,NA,NA,NA,NA,101.663,25.2304,101.627,46.4822,0,0,25.5987,-16000,0,23.7808,164,2025-09-29 06:09:58,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140599,661143064,707,256,NA,NA,NA,NA,101.663,25.248,101.628,46.4822,0,0,25.6193,-16000,0,23.7815,116,2025-09-29 06:09:59,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140600,661143064,711,256,NA,NA,NA,NA,101.664,25.2658,101.627,46.4822,0,0,25.64,-16000,0,23.7811,18,2025-09-29 06:10:00,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140601,661143064,715,256,NA,NA,NA,NA,101.664,25.282,101.628,46.4822,0,0,25.6589,-16000,0,23.7827,89,2025-09-29 06:10:01,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140602,661143064,719,256,NA,NA,NA,NA,101.664,25.2999,101.628,46.4822,0,0,25.6794,-16000,0,23.7831,153,2025-09-29 06:10:02,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140603,661143064,723,256,NA,NA,NA,NA,101.664,25.3177,101.627,46.4822,0,0,25.7002,-16000,0,23.7831,121,2025-09-29 06:10:03,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140604,661143064,727,256,NA,NA,NA,NA,101.664,25.3355,101.627,46.4822,0,0,25.7214,-16000,0,23.7835,134,2025-09-29 06:10:04,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140605,660806894,731,256,NA,NA,NA,NA,101.664,25.3532,101.626,46.4822,0,0,25.7421,-16000,0,23.7831,139,2025-09-29 06:10:05,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140606,660806894,735,256,NA,NA,NA,NA,101.664,25.3715,101.627,46.4822,0,0,25.7626,-16000,0,23.7835,160,2025-09-29 06:10:06,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140607,660806894,739,256,NA,NA,NA,NA,101.664,25.3897,101.627,46.4822,0,0,25.7832,-16000,0,23.7831,172,2025-09-29 06:10:07,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140608,660806894,743,256,NA,NA,NA,NA,101.665,25.4073,101.627,46.4822,0,0,25.8037,-16000,0,23.7831,155,2025-09-29 06:10:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140609,660806894,747,256,NA,NA,NA,NA,101.665,25.4238,101.627,46.4822,0,0,25.8227,-16000,0,23.7808,169,2025-09-29 06:10:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140610,660806894,751,256,NA,NA,NA,NA,101.664,25.4414,101.627,46.4822,0,0,25.8431,-16000,0,23.7811,134,2025-09-29 06:10:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140611,660806894,755,256,NA,NA,NA,NA,101.664,25.4591,101.627,46.4822,0,0,25.8638,-16000,0,23.7804,157,2025-09-29 06:10:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140612,660806894,759,256,NA,NA,NA,NA,101.665,25.4772,101.627,46.4822,0,0,25.8845,-16000,0,23.7815,167,2025-09-29 06:10:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140613,660475969,763,256,NA,NA,NA,NA,101.666,25.4949,101.625,46.4822,0,0,25.9057,-16000,0,23.7815,170,2025-09-29 06:10:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140614,660475969,767,256,NA,NA,NA,NA,101.666,25.5128,101.625,46.4822,0,0,25.9262,-16000,0,23.7811,160,2025-09-29 06:10:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140615,660475969,771,256,NA,NA,NA,NA,101.665,25.5305,101.626,46.4822,0,0,25.9467,-16000,0,23.7811,161,2025-09-29 06:10:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140616,660475969,775,256,NA,NA,NA,NA,101.666,25.5489,101.625,46.4822,0,0,25.967,-16000,0,23.7815,132,2025-09-29 06:10:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140617,660475969,779,256,NA,NA,NA,NA,101.666,25.5663,101.625,46.4822,0,0,25.9869,-16000,0,23.7835,192,2025-09-29 06:10:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140618,660475969,783,256,NA,NA,NA,NA,101.666,25.5833,101.624,46.4822,0,0,26.0064,-16000,0,23.7835,166,2025-09-29 06:10:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140619,660475969,787,256,NA,NA,NA,NA,101.665,25.601,101.625,46.4822,0,0,26.0269,-16000,0,23.7835,119,2025-09-29 06:10:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140620,660144090,791,256,NA,NA,NA,NA,101.665,25.6191,101.625,46.4822,0,0,26.0474,-16000,0,23.7835,132,2025-09-29 06:10:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140621,660144090,795,256,NA,NA,NA,NA,101.667,25.6366,101.623,46.4822,0,0,26.0685,-16000,0,23.7835,146,2025-09-29 06:10:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140622,660144090,799,256,NA,NA,NA,NA,101.667,25.6545,101.624,46.4822,0,0,26.089,-16000,0,23.7835,102,2025-09-29 06:10:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140623,660144090,803,256,NA,NA,NA,NA,101.666,25.6724,101.624,46.4822,0,0,26.1095,-16000,0,23.7835,134,2025-09-29 06:10:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140624,660144090,807,256,NA,NA,NA,NA,101.667,25.6904,101.624,46.4822,0,0,26.1298,-16000,0,23.7831,142,2025-09-29 06:10:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140625,660144090,811,256,NA,NA,NA,NA,101.666,25.7082,101.622,46.4822,0,0,26.1503,-16000,0,23.7827,128,2025-09-29 06:10:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140626,660144090,815,256,NA,NA,NA,NA,101.666,25.7251,101.623,46.4822,0,0,26.1689,-16000,0,23.7815,145,2025-09-29 06:10:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140627,660144090,819,256,NA,NA,NA,NA,101.667,25.7428,101.623,46.4822,0,0,26.1892,-16000,0,23.7811,150,2025-09-29 06:10:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140628,659801006,823,256,NA,NA,NA,NA,101.667,25.7608,101.622,46.4822,0,0,26.2095,-16000,0,23.7815,151,2025-09-29 06:10:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140629,659801006,827,256,NA,NA,NA,NA,101.668,25.7786,101.623,46.4822,0,0,26.2303,-16000,0,23.7811,154,2025-09-29 06:10:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140630,659801006,831,256,NA,NA,NA,NA,101.667,25.7967,101.622,46.4822,0,0,26.2509,-16000,0,23.7819,148,2025-09-29 06:10:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140631,659801006,835,256,NA,NA,NA,NA,101.668,25.8145,101.622,46.4822,0,0,26.2712,-16000,0,23.7811,132,2025-09-29 06:10:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140632,659801006,839,256,NA,NA,NA,NA,101.667,25.8322,101.621,46.4822,0,0,26.2916,-16000,0,23.7811,139,2025-09-29 06:10:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140633,659801006,843,256,NA,NA,NA,NA,101.667,25.85,101.622,46.4822,0,0,26.3119,-16000,0,23.7815,39,2025-09-29 06:10:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140634,659801006,847,256,NA,NA,NA,NA,101.667,25.8675,101.621,46.4822,0,0,26.3312,-16000,0,23.7827,151,2025-09-29 06:10:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140635,659476041,851,256,NA,NA,NA,NA,101.668,25.8847,101.622,46.4822,0,0,26.3508,-16000,0,23.7835,164,2025-09-29 06:10:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140636,659476041,855,256,NA,NA,NA,NA,101.666,25.9032,101.621,46.4826,0,0,26.371,-16000,0,23.7835,105,2025-09-29 06:10:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140637,659476041,859,256,NA,NA,NA,NA,101.668,25.921,101.62,46.4822,0,0,26.3911,-16000,0,23.7831,57,2025-09-29 06:10:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140638,659476041,863,256,NA,NA,NA,NA,101.668,25.939,101.62,46.4828,0,0,26.4122,-16000,0,23.7831,64,2025-09-29 06:10:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140639,659476041,867,256,NA,NA,NA,NA,101.668,25.9566,101.62,46.4824,0,0,26.4323,-16000,0,23.7831,122,2025-09-29 06:10:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140640,659476041,871,256,NA,NA,NA,NA,101.668,25.9748,101.62,46.4826,0,0,26.4526,-16000,0,23.7827,115,2025-09-29 06:10:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140641,659476041,875,256,NA,NA,NA,NA,101.669,25.9928,101.62,46.483,0,0,26.4727,-16000,0,23.7835,71,2025-09-29 06:10:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140642,659476041,879,256,NA,NA,NA,NA,101.668,26.0107,101.621,46.4828,0,0,26.4929,-16000,0,23.7831,161,2025-09-29 06:10:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140643,659135103,883,256,NA,NA,NA,NA,101.669,26.027,101.62,46.4824,0,0,26.5115,-16000,0,23.7815,40,2025-09-29 06:10:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140644,659135103,887,256,NA,NA,NA,NA,101.669,26.0447,101.62,46.4828,0,0,26.5316,-16000,0,23.7811,103,2025-09-29 06:10:44,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140645,659135103,891,256,NA,NA,NA,NA,101.669,26.0633,101.619,46.4828,0,0,26.5518,-16000,0,23.7808,163,2025-09-29 06:10:45,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140646,659135103,895,256,NA,NA,NA,NA,101.669,26.0816,101.62,46.483,0,0,26.5722,-16000,0,23.7808,58,2025-09-29 06:10:46,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140647,659135103,899,256,NA,NA,NA,NA,101.669,26.0994,101.62,46.483,0,0,26.5927,-16000,0,23.7808,78,2025-09-29 06:10:47,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140648,659135103,903,256,NA,NA,NA,NA,101.67,26.1175,101.619,46.483,0,0,26.613,-16000,0,23.7815,251,2025-09-29 06:10:48,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140649,659135103,907,256,NA,NA,NA,NA,101.669,26.1353,101.619,46.4828,0,0,26.633,-16000,0,23.7815,112,2025-09-29 06:10:49,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140650,658802986,911,256,NA,NA,NA,NA,101.671,26.1533,101.619,46.4828,0,0,26.6532,-16000,0,23.7808,157,2025-09-29 06:10:50,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140651,658802986,915,256,NA,NA,NA,NA,101.67,26.1704,101.618,46.4828,0,0,26.6725,-16000,0,23.7827,118,2025-09-29 06:10:51,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140652,658802986,919,256,NA,NA,NA,NA,101.67,26.1878,101.619,46.4828,0,0,26.6917,-16000,0,23.7835,139,2025-09-29 06:10:52,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140653,658802986,923,256,NA,NA,NA,NA,101.67,26.2056,101.617,46.4828,0,0,26.7119,-16000,0,23.7835,118,2025-09-29 06:10:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140654,658802986,927,256,NA,NA,NA,NA,101.671,26.2237,101.618,46.483,0,0,26.7319,-16000,0,23.7835,122,2025-09-29 06:10:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140655,658802986,931,256,NA,NA,NA,NA,101.669,26.2425,101.617,46.483,0,0,26.7526,-16000,0,23.7831,120,2025-09-29 06:10:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140656,658802986,935,256,NA,NA,NA,NA,101.67,26.2603,101.617,46.483,0,0,26.7728,-16000,0,23.7831,72,2025-09-29 06:10:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140657,658802986,939,256,NA,NA,NA,NA,101.67,26.2782,101.616,46.483,0,0,26.7929,-16000,0,23.7827,93,2025-09-29 06:10:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140658,658462047,943,256,NA,NA,NA,NA,101.67,26.2962,101.617,46.483,0,0,26.8129,-16000,0,23.7831,69,2025-09-29 06:10:58,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140659,658462047,947,256,NA,NA,NA,NA,101.67,26.3136,101.617,46.483,0,0,26.8319,-16000,0,23.7819,76,2025-09-29 06:10:59,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140660,658462047,951,256,NA,NA,NA,NA,101.671,26.3308,101.616,46.483,0,0,26.8513,-16000,0,23.7815,91,2025-09-29 06:11:00,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140661,658462047,955,256,NA,NA,NA,NA,101.67,26.3486,101.616,46.483,0,0,26.8711,-16000,0,23.7808,57,2025-09-29 06:11:01,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140662,658462047,959,256,NA,NA,NA,NA,101.671,26.3665,101.616,46.483,0,0,26.8911,-16000,0,23.7808,113,2025-09-29 06:11:02,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140663,658462047,963,256,NA,NA,NA,NA,101.672,26.3846,101.616,46.483,0,0,26.9113,-16000,0,23.7811,101,2025-09-29 06:11:03,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140664,658462047,967,256,NA,NA,NA,NA,101.669,26.403,101.615,46.483,0,0,26.932,-16000,0,23.7811,2,2025-09-29 06:11:04,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140665,658130884,971,256,NA,NA,NA,NA,101.671,26.4214,101.616,46.483,0,0,26.9518,-16000,0,23.7804,105,2025-09-29 06:11:05,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140666,658130884,975,256,NA,NA,NA,NA,101.671,26.4394,101.615,46.483,0,0,26.972,-16000,0,23.7804,66,2025-09-29 06:11:06,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140667,658130884,979,256,NA,NA,NA,NA,101.672,26.4573,101.615,46.483,0,0,26.992,-16000,0,23.7811,72,2025-09-29 06:11:07,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140668,658130884,983,256,NA,NA,NA,NA,101.671,26.4743,101.615,46.483,0,0,27.0108,-16000,0,23.7831,107,2025-09-29 06:11:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140669,658130884,987,256,NA,NA,NA,NA,101.672,26.4917,101.614,46.483,0,0,27.03,-16000,0,23.7831,14,2025-09-29 06:11:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140670,658130884,991,256,NA,NA,NA,NA,101.673,26.5095,101.614,46.483,0,0,27.0499,-16000,0,23.7835,111,2025-09-29 06:11:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140671,658130884,995,256,NA,NA,NA,NA,101.673,26.5277,101.614,46.483,0,0,27.0698,-16000,0,23.7831,116,2025-09-29 06:11:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140672,658130884,999,256,NA,NA,NA,NA,101.672,26.5458,101.614,46.483,0,0,27.0901,-16000,0,23.7835,113,2025-09-29 06:11:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140673,657780885,1003,256,NA,NA,NA,NA,101.672,26.564,101.613,46.483,0,0,27.1101,-16000,0,23.7835,88,2025-09-29 06:11:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140674,657780885,1007,256,NA,NA,NA,NA,101.671,26.5827,101.614,46.483,0,0,27.13,-16000,0,23.7835,54,2025-09-29 06:11:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140675,657780885,1011,256,NA,NA,NA,NA,101.672,26.6006,101.613,46.483,0,0,27.15,-16000,0,23.7831,39,2025-09-29 06:11:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140676,657780885,1015,256,NA,NA,NA,NA,101.673,26.6178,101.613,46.483,0,0,27.1688,-16000,0,23.7819,175,2025-09-29 06:11:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140677,657780885,1019,256,NA,NA,NA,NA,101.673,26.635,101.613,46.483,0,0,27.1879,-16000,0,23.7808,125,2025-09-29 06:11:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140678,657780885,1023,256,NA,NA,NA,NA,101.673,26.6534,101.613,46.483,0,0,27.2077,-16000,0,23.7815,163,2025-09-29 06:11:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140679,657780885,1027,256,NA,NA,NA,NA,101.673,26.6713,101.613,46.483,0,0,27.2277,-16000,0,23.7808,172,2025-09-29 06:11:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140680,657448053,1031,256,NA,NA,NA,NA,101.673,26.689,101.613,46.483,0,0,27.2473,-16000,0,23.7804,91,2025-09-29 06:11:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140681,657448053,1035,256,NA,NA,NA,NA,101.673,26.7072,101.612,46.483,0,0,27.2679,-16000,0,23.7808,149,2025-09-29 06:11:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140682,657448053,1039,256,NA,NA,NA,NA,101.673,26.7254,101.611,46.483,0,0,27.2879,-16000,0,23.7808,158,2025-09-29 06:11:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140683,657448053,1043,256,NA,NA,NA,NA,101.673,26.7438,101.611,46.483,0,0,27.3075,-16000,0,23.7808,148,2025-09-29 06:11:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140684,657448053,1047,256,NA,NA,NA,NA,101.673,26.7623,101.611,46.483,0,0,27.3271,-16000,0,23.7815,146,2025-09-29 06:11:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140685,657448053,1051,256,NA,NA,NA,NA,101.673,26.7795,101.611,46.483,0,0,27.3462,-16000,0,23.7827,158,2025-09-29 06:11:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140686,657448053,1055,256,NA,NA,NA,NA,101.673,26.7969,101.611,46.483,0,0,27.3652,-16000,0,23.7831,163,2025-09-29 06:11:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140687,657448053,1059,256,NA,NA,NA,NA,101.673,26.8149,101.611,46.483,0,0,27.385,-16000,0,23.7835,116,2025-09-29 06:11:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140688,657109975,1063,256,NA,NA,NA,NA,101.673,26.8327,101.61,46.483,0,0,27.4047,-16000,0,23.7835,116,2025-09-29 06:11:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140689,657109975,1067,256,NA,NA,NA,NA,101.674,26.8509,101.61,46.483,0,0,27.4248,-16000,0,23.7835,128,2025-09-29 06:11:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759140690,657109975,1071,256,NA,NA,NA,NA,101.674,26.8691,101.609,46.483,0,0,27.4449,-16000,0,23.7831,164,2025-09-29 06:11:30,"US/Eastern","TG10-01286","LI-7810"
